Time Value Amplification Displacement
21227 8092 0 2056
21258 8082 0 2056
21290 8069 0 2056
21323 8057 0 2056
21355 8047 0 2056
21387 8033 0 2056
21418 8029 0 2056
21450 8048 0 2056
21482 8062 0 2056
21514 8067 0 2056
21546 8051 0 2056
21579 8038 0 2056
21610 8039 0 2056
21643 8046 0 2056
21674 8056 0 2056
21706 8061 0 2056
21738 8059 0 2056
21770 8060 0 2056
21802 8058 0 2056
21834 8057 0 2056
21866 8050 0 2056
21898 8041 0 2056
21930 8060 0 2056
21963 8089 0 2056
21994 8119 0 2056
22026 8125 0 2056
22059 8115 0 2056
22089 8120 0 2056
22122 8139 0 2056
22154 8158 0 2056
22187 8166 0 2056
22219 8173 0 2056
22250 8190 0 2056
22282 8201 0 2056
22314 8190 0 2056
22346 8182 0 2056
22378 8183 0 2056
22410 8196 0 2056
22441 8182 0 2056
22473 8158 0 2056
22506 8144 0 2056
22538 8155 0 2056
22570 8172 0 2056
22602 8170 0 2056
22634 8153 0 2056
22665 8139 0 2056
22697 8131 0 2056
22730 8128 0 2056
22761 8134 0 2056
22793 8161 0 2056
22826 8231 0 2056
22857 8288 0 2056
22889 8312 0 2056
22923 8302 0 2056
22954 8290 0 2056
22986 8293 0 2056
23017 8286 0 2056
23049 8269 0 2056
23081 8254 0 2056
23113 8248 0 2056
23145 8248 0 2056
23179 8239 0 2056
23209 8226 0 2056
23242 8215 0 2056
23273 8203 0 2056
23306 8204 0 2056
23337 8199 0 2056
23369 8191 0 2056
23400 8181 0 2056
23433 8166 0 2056
23465 8157 0 2056
23497 8145 0 2056
23529 8140 0 2056
23561 8129 0 2056
23593 8112 0 2056
23625 8112 0 2056
23658 8132 0 2056
23689 8151 0 2056
23721 8151 0 2056
23753 8126 0 2056
23785 8111 0 2056
23817 8115 0 2056
23849 8126 0 2056
23881 8130 0 2056
23913 8124 0 2056
23945 8132 0 2056
23977 8141 0 2056
24008 8139 0 2056
24041 8136 0 2056
24073 8132 0 2056
24105 8128 0 2056
24137 8114 0 2056
24169 8082 0 2056
24200 8062 0 2056
24233 8063 0 2056
24264 8072 0 2056
24296 8059 0 2056
24328 8025 0 2056
24361 7994 0 2056
24393 7964 0 2056
24424 7927 0 2056
24456 7910 0 2056
24488 7938 0 2056
24520 7998 0 2056
24552 8026 0 2056
24584 8006 0 2056
24616 7977 0 2056
24648 7967 0 2056
24680 7997 0 2056
24713 8017 0 2056
24744 8018 0 2056
24776 8014 0 2056
24807 8011 0 2056
24841 8006 0 2056
24872 7986 0 2056
24904 7976 0 2056
24936 7986 0 2056
24968 8006 0 2056
25000 8021 0 2056
25031 8020 0 2056
25065 8012 0 2056
25095 8016 0 2056
25128 8019 0 2056
25160 8021 0 2056
25191 8012 0 2056
25224 8003 0 2056
25256 8011 0 2056
25288 8044 0 2056
25321 8087 0 2056
25351 8102 0 2056
25383 8098 0 2056
25416 8097 0 2056
25449 8108 0 2056
25480 8117 0 2056
25512 8117 0 2056
25544 8118 0 2056
